lat,lng
38.5139,-121.419
36.7995,-119.794
37.6213,-122.379
38.5955,-121.434
38.5064,-121.529
36.2068,-119.355
34.0626,-117.319
36.3518,-119.306
37.6213,-122.379
38.4743,-121.441
38.5529,-121.469
33.9416,-118.409
38.5511,-121.469
38.4743,-121.441
33.8895,-118.076
38.4961,-121.393
34.6677,-118.159
32.8044,-116.823
38.6235,-121.411
39.4635,-123.805
34.0685,-118.09
34.0611,-118.053
36.7384,-119.825
36.6777,-121.656
37.6829,-122.129
37.595,-122.51
37.2687,-121.8
33.9086,-118.242
39.7639,-121.869
35.9624,-119.035
34.0075,-118.265
33.9158,-118.205
39.4956,-123.783
36.7755,-119.849
38.5844,-121.494
37.6825,-122.129
33.8122,-116.466
36.8408,-119.799
33.9024,-118.23
36.7432,-119.819
37.6512,-122.491
38.2454,-122.966
36.6996,-121.623
37.9294,-122.365
38.5844,-121.494
38.5844,-121.494
38.2454,-122.966
33.9416,-118.409
37.3949,-120.605
36.7602,-121.748
